codigo,nome,score_contratacao_v3,titulo_vaga,modalidade
14414,Zoe Fonseca,0.511209508854409,Consultor SAP SD com inglês fluente,
14413,Enzo Gabriel Santos,0.511209508854409,Consultor SAP SD com inglês fluente,
14412,Enzo Mendonça,0.511209508854409,Consultor SAP SD com inglês fluente,
10986,Leandro Mendes,0.49398935084690465,Consultor SAP SD com inglês fluente,
2018,Marcelo Azevedo,0.6101340129788343,Consultor SAP SD com inglês fluente,
14708,Vinicius Costa,0.44141675877415,Desenvolvedor CRM Dynamics - 8994094,
126,Rafaela Sousa,0.511209508854409,Analista Desenvolvedor Java Sênior,
11083,Maria Vitória Duarte,0.511209508854409,Analista Desenvolvedor Java Sênior,
14400,Lorena Nunes,0.511209508854409,analista Sistemas SR,Cooperado
14387,Rodrigo Rodrigues,0.511209508854409,analista Sistemas SR,Cooperado
14500,Cecília da Mata,0.3452255940207878,Analista Funcional (Produção) Jr/Pl,
14499,Thomas da Luz,0.511209508854409,Analista Funcional (Produção) Jr/Pl,
14498,Dr. Thales Moreira,0.511209508854409,Analista Funcional (Produção) Jr/Pl,
14497,Davi Luiz Costela,0.511209508854409,Analista Funcional (Produção) Jr/Pl,
14496,Nathan Melo,0.33561377020650934,Analista Funcional (Produção) Jr/Pl,
14495,Josué Cunha,0.511209508854409,Analista Funcional (Produção) Jr/Pl,
14494,Srta. Camila Mendes,0.511209508854409,Analista Funcional (Produção) Jr/Pl,
14501,Lavínia Vieira,0.511209508854409,Desenvolvedor WEB .NET Pleno,
14485,Erick Lopes,0.5071456931679419,Desenvolvedor WEB .NET Pleno,
2136,Nathan Leão,0.511209508854409,Desenvolvedor WEB .NET Pleno,
14533,Sr. Theodoro Mendes,0.511209508854409,Recurso Java,
14510,Sra. Laís Fernandes,0.511209508854409,Recurso Java,
1834,Dra. Beatriz das Neves,0.511209508854409,Recurso Java,
14698,Sr. Felipe Nascimento,0.5685015208535978,Consultor Agile coach,
14512,Luiz Fernando Marques,0.48184212010756067,Consultor Agile coach,
14506,Dr. Ryan Pires,0.5284417700596173,Consultor Agile coach,
14567,Rafael Vargas,0.5546114327774736,field suporte junior - 8772296,
14514,Pedro da Cruz,0.552926536609795,field suporte junior - 8772296,
41260,Sra. Maria Clara da Paz,0.5603314199978635,SAP RE,
14525,Paulo Silveira,0.4584776136402766,SAP RE,
15054,Sr. Luigi Gomes,0.511209508854409,Caixa Jurídico - Santander RE,
14917,Raul Santos,0.511209508854409,Caixa Jurídico - Santander RE,
14503,Noah Aragão,0.28515624777547216,Caixa Jurídico - Santander RE,
14467,Francisco Ribeiro,0.2668835600286008,Caixa Jurídico - Santander RE,
14455,Fernanda Sá,0.220112230249714,Caixa Jurídico - Santander RE,
14428,Dra. Mirella Nascimento,0.511209508854409,Caixa Jurídico - Santander RE,
14502,Sr. Thiago Teixeira,0.511209508854409,Assist. Contas a pagar - Santander (Janine),
15353,Srta. Milena da Cruz,0.44431358968698464,Analista de Suporte / Infraestrutura,
15289,Lucas Fogaça,0.511209508854409,Analista de Suporte / Infraestrutura,
15245,Vitor Mendes,0.4720028633792439,Analista de Suporte / Infraestrutura,
15221,Erick Aragão,0.511209508854409,Analista de Suporte / Infraestrutura,
15220,Dr. Luan Melo,0.511209508854409,Analista de Suporte / Infraestrutura,
15199,Sra. Valentina Machado,0.511209508854409,Analista de Suporte / Infraestrutura,
15166,Sra. Ana Luiza Azevedo,0.511209508854409,Analista de Suporte / Infraestrutura,
15108,Helena Nogueira,0.49618806901971835,Analista de Suporte / Infraestrutura,
15107,Maysa Lopes,0.511209508854409,Analista de Suporte / Infraestrutura,
15100,Sr. Kaique Campos,0.45514172985604195,Analista de Suporte / Infraestrutura,
15098,Dr. Luiz Gustavo Nunes,0.4285140450325261,Analista de Suporte / Infraestrutura,
14603,Ana Júlia Montenegro,0.47800433333993103,Analista de Suporte / Infraestrutura,
14578,Gael Garcia,0.46038209850310297,Analista de Suporte / Infraestrutura,
14555,Matheus Caldeira,0.511209508854409,Analista de Suporte / Infraestrutura,
14537,Lívia Aragão,0.511209508854409,Analista de Suporte / Infraestrutura,
14462,Sr. Asafe Fonseca,0.515340906274913,Analista de Suporte / Infraestrutura,
14461,Pedro Lucas da Cunha,0.511209508854409,Analista de Suporte / Infraestrutura,
13500,Sra. Maria Laura Costa,0.4423546391381426,Analista de Suporte / Infraestrutura,
12994,Theodoro Sá,0.6228938880883724,Analista de Suporte / Infraestrutura,
11081,Sra. Maria Julia Machado,0.511209508854409,Analista de Suporte / Infraestrutura,
2507,Sra. Sofia Silveira,0.511209508854409,Analista de Suporte / Infraestrutura,
1695,Gael Henrique Guerra,0.6156973816182352,Analista de Suporte / Infraestrutura,
536,Sr. Benicio Camargo,0.6391932467360968,Analista de Suporte / Infraestrutura,
14894,Valentina Pastor,0.5023259597365146,Lider de projeto PMO,
14812,Maria Julia Nascimento,0.46222560195452955,Lider de projeto PMO,
14695,Murilo Farias,0.5303079025248001,Lider de projeto PMO,
14665,Levi Macedo,0.28116513923541725,Lider de projeto PMO,
14649,Vitor Hugo Campos,0.4486886884852338,Lider de projeto PMO,
14642,Maria Luiza Aparecida,0.4354200742241457,Lider de projeto PMO,
14529,Sophie Rocha,0.511209508854409,Lider de projeto PMO,
14483,Henry Gabriel Ramos,0.40903751352497913,Lider de projeto PMO,
14482,Luiza Moreira,0.515489205836647,Lider de projeto PMO,
14480,Srta. Alice Rios,0.511209508854409,Lider de projeto PMO,
14299,Carlos Eduardo Ramos,0.511209508854409,Lider de projeto PMO,
13780,Luiz Henrique Melo,0.49220368442607415,Lider de projeto PMO,
14653,Mariah Cardoso,0.511209508854409,Analista de Suporte,
14648,Luiza Azevedo,0.4797305818721969,Analista de Suporte,
14647,Yan Silva,0.41803377151467314,Analista de Suporte,
14555,Matheus Caldeira,0.511209508854409,Analista de Suporte,
14493,Ana Luiza Casa Grande,0.511209508854409,Analista de Suporte,
14492,Rafael Aparecida,0.511209508854409,Analista de Suporte,
14481,Luigi Marques,0.511209508854409,Analista de Suporte,
14479,Maria Eduarda Rocha,0.4830244295410704,Analista de Suporte,
14476,Renan Ferreira,0.511209508854409,Analista de Suporte,
14475,Sr. Marcelo Fernandes,0.511209508854409,Analista de Suporte,
14474,José Carvalho,0.511209508854409,Analista de Suporte,
13955,Olívia Peixoto,0.5103777327838454,3639998 - SAP CO,
13954,Emanuella Abreu,0.48810277102204563,3641552 - SAP MM,
211,Dra. Ester Pires,0.6391932467360968,3620817 - SAP FIN FI,
14291,Emilly Rezende,0.511209508854409,3639979 - SAP SCM SD,
14288,Enrico Mendes,0.511209508854409,3639979 - SAP SCM SD,
14268,Srta. Cecilia Vasconcelos,0.511209508854409,3639979 - SAP SCM SD,
14127,Gabrielly Rezende,0.511209508854409,3639718 - Project Administrator-Project Support,
14367,Melina Jesus,0.40596279505789196,3651696 - Project Manager-SAP ADM,
14579,Dra. Emilly Borges,0.511209508854409,3651705 - SAP HANA SCM PP,
15222,Valentim Leão,0.511209508854409,3651718 - SAP HANA FIN FI,
14592,Arthur Miguel Andrade,0.511209508854409,3651691 - Test Management,
14558,Samuel Pimenta,0.511209508854409,3659759 - Mainframe,
14511,Bruna Ferreira,0.511209508854409,3659759 - Mainframe,
12563,Sr. José Pedro Garcia,0.48738493382705683,3659759 - Mainframe,
12095,Sr. Ryan Lopes,0.511209508854409,3676504 - Analista de Teste,
14515,Vitor Araújo,0.511209508854409,3676512 - Analista de Testes,
13008,Maria Liz Oliveira,0.6391932467360968,3676525 - Analistas de Automação de Testes,
14507,Isis Santos,0.511209508854409,GP,Cooperado
1834,Dra. Beatriz das Neves,0.511209508854409,Des. JAva,CLT - Estratégico
14552,Vinícius da Cruz,0.7733368690541966,BW Sênior,
14551,Dr. Théo Aparecida,0.511209508854409,BW Sênior,
8448,Otávio Carvalho,0.511209508854409,BW Sênior,
14535,Bruno Câmara,0.511209508854409,SAP BO Pleno,
12803,Dra. Ana Liz Almeida,0.511209508854409,SAP BO Pleno,
10,Maria Vitória Duarte,0.6391932467360968,SAP BO Pleno,
14942,Sr. Danilo Pires,0.4823465389236227,Monitoramento/Infra 9026723,
14931,Lorena Barros,0.5556469828565592,Monitoramento/Infra 9026723,
14610,Larissa da Cruz,0.5556469828565592,Monitoramento/NOC 9026013,CLT
29107,Sr. Apollo da Paz,0.5556469828565592,Monitoramento/NOC 9026733,
14611,Heloisa Sampaio,0.5556469828565592,Monitoramento/NOC 9026733,
14610,Larissa da Cruz,0.5556469828565592,Monitoramento/NOC 9026733,
14758,Srta. Maria Sophia Moraes,0.36910829785637095,PMO - 9031070,
14665,Levi Macedo,0.23645916502393385,PMO - 9031070,
14626,Sr. Igor Nogueira,0.30457842176420385,PMO - 9031070,
14591,Mariah Souza,0.5767638782661975,PMO - 9031070,
14590,Sra. Bianca Farias,0.5556469828565592,PMO - 9031070,
13782,Yago Gomes,0.5556469828565592,PMO - 9031070,
14584,Isaque Melo,0.511209508854409,desenvolvedor .Net,
14565,Vitória Caldeira,0.511209508854409,desenvolvedor .Net,
14564,Srta. Camila Fogaça,0.511209508854409,desenvolvedor .Net,
14561,Vitor Hugo Pimenta,0.511209508854409,ABAP BOL,
45329,Heloísa Guerra,0.511209508854409,Consultor HCM PA/OM,
14572,Theodoro Martins,0.511209508854409,Consultor HCM PA/OM,
14600,Pedro Miguel da Rosa,0.511209508854409,CO Sênior,
14598,Vitor da Rocha,0.511209508854409,CO Sênior,
12846,Letícia Farias,0.511209508854409,CO Sênior,
14569,Dr. Enrico Machado,0.4490924217063421,Basis Sênior,
11954,Eduarda Cassiano,0.511209508854409,Basis Sênior,
11089,Apollo Viana,0.511209508854409,Basis Sênior,
10805,Dr. Davi Lucca Barbosa,0.511209508854409,Basis Sênior,
10005,Sophia Pinto,0.511209508854409,Basis Sênior,
14631,Milena Nogueira,0.511209508854409,Analista de Suporte - 9010384,
14630,Dr. Leonardo Oliveira,0.511209508854409,Analista de Suporte - 9010384,
14630,Dr. Leonardo Oliveira,0.511209508854409,Analista de Suporte - 9010354,
14628,Srta. Valentina Macedo,0.4797305818721969,Analista de Suporte - 9010431,
14629,Alana Sales,0.511209508854409,Analista de Suporte - 9010361,
14607,Giovanna Siqueira,0.4830244295410704,Infraestrutura Monitoramento - 9029614,CLT
14606,Cecilia Vieira,0.511209508854409,Infraestrutura Monitoramento - 9029614,CLT
14609,Luiz Felipe Novaes,0.21055376805161125,Analista Infra Monitoramento - NOC -9029563,CLT
14644,Dra. Maria Julia Silva,0.511209508854409,programador dot.net C# pleno/senior,
14643,Ana Carolina Oliveira,0.511209508854409,programador dot.net C# pleno/senior,
14584,Isaque Melo,0.511209508854409,programador dot.net C# pleno/senior,
14707,Hellena Campos,0.46625413568450513,Analista Desenvolvedor/Programador .Net Pleno,CLT
14706,Luigi Fogaça,0.5393067131936813,Analista Desenvolvedor/Programador .Net Pleno,CLT
14705,Levi Pires,0.6505574913977964,Analista Desenvolvedor/Programador .Net Pleno,CLT
14704,Cecília Azevedo,0.5393067131936813,Analista Desenvolvedor/Programador .Net Pleno,CLT
14694,Dom Leão,0.5393067131936813,Analista Desenvolvedor/Programador .Net Pleno,CLT
14675,Henry Monteiro,0.5393067131936813,Analista Desenvolvedor/Programador .Net Pleno,CLT
14589,Sra. Ana Santos,0.5393067131936813,Analista Desenvolvedor/Programador .Net Pleno,CLT
14585,Erick Caldeira,0.49039309186463603,Analista Desenvolvedor/Programador .Net Pleno,CLT
14639,Sra. Ana Liz Guerra,0.511209508854409,Consultor SAP CO - SR,Cooperado
14598,Vitor da Rocha,0.511209508854409,Consultor SAP CO - SR,Cooperado
10961,Elisa Marques,0.511209508854409,Consultor SAP CO - SR,Cooperado
8827,Sra. Melina Caldeira,0.511209508854409,Consultor SAP CO - SR,Cooperado
2957,Dr. Thales Carvalho,0.6228938880883724,Consultor SAP CO - SR,Cooperado
14597,Maria Sophia Costela,0.511209508854409,Recurso Java,
14596,Dr. Leandro Rocha,0.511209508854409,Recurso Java,
14624,Gustavo Castro,0.511209508854409,Arquiteto SCP,
14623,Bruna Cavalcanti,0.511209508854409,Arquiteto SCP,
14625,Caroline Sá,0.511209508854409,OSB developer,
14614,Stella Pimenta,0.511209508854409,OSB developer,
14613,Luísa Barros,0.5952690630758998,OSB developer,
14806,Dr. Vitor Gabriel Cavalcante,0.511209508854409,.Net/Azure/React - 9037332,
13559,Anthony Barros,0.511209508854409,ABAP Pleno - SBC,
12420,Srta. Maria Júlia Albuquerque,0.511209508854409,ABAP Pleno - SBC,
9312,Dra. Heloisa Melo,0.511209508854409,ABAP Pleno - SBC,
14227,Camila Vargas,0.5556469828565592,Consultor Funcional PS Senior / Hanna,
13951,Luiz Gustavo Dias,0.511209508854409,Analista de Qualidade Pleno - 9052734,
13931,Sra. Eduarda Viana,0.5124566718122477,Analista de Qualidade Pleno - 9052734,
14640,Enrico Jesus,0.511209508854409,Consultor SAP SD Senior,
14638,Maria Cecília Gonçalves,0.511209508854409,Consultor SAP SD Senior,
14414,Zoe Fonseca,0.511209508854409,Consultor SAP SD Senior,
2018,Marcelo Azevedo,0.6101340129788343,Consultor SAP SD Senior,
14662,Rodrigo Novais,0.511209508854409,Consultor SAP MM Sr,
14658,Helena Barbosa,0.511209508854409,Consultor SAP MM Sr,
14636,Vitor Gabriel Cirino,0.511209508854409,Analista Senior,Cooperado
14658,Helena Barbosa,0.511209508854409,Analista SAP MM / Fiscal (pleno ou sênior),
11464,Lucca Teixeira,0.511209508854409,Analista SAP MM / Fiscal (pleno ou sênior),
14652,Sr. Benicio Viana,0.511209508854409,Analista SR,Cooperado
14832,Julia Sousa,0.511209508854409,Administrador do Sistema ServiceNow - 9038792,
14557,Maria Luísa da Cruz,0.5685015208535978,3680545 - SAP MM,
388,Sr. Enzo Sousa,0.511209508854409,Desenvolvedor Java,
14711,Isabella Fogaça,0.370582609304197,CONSULTOR POWER BI,
14699,Samuel Pereira,0.511209508854409,CONSULTOR POWER BI,
14681,Antonella Nunes,0.511209508854409,CONSULTOR POWER BI,
14679,Luiz Fernando Monteiro,0.5411314065301295,CONSULTOR POWER BI,
14733,Yuri Nascimento,0.511209508854409,Consultor IBM Integration Bus - IB,Cooperado
14680,Sr. Pedro Miguel Araújo,0.511209508854409,Vaga PP Pl/Sr,
12865,Arthur Miguel Costela,0.511209508854409,Vaga PP Pl/Sr,
12657,Srta. Maria Helena Duarte,0.7119465615222851,Vaga PP Pl/Sr,
14680,Sr. Pedro Miguel Araújo,0.511209508854409,PP Sênior ABC,
12865,Arthur Miguel Costela,0.511209508854409,PP Sênior ABC,
14906,Antônio Lima,0.511209508854409,EWM S/4 Hana - SBC,
14719,Pedro Henrique Aragão,0.4084242898149768,EWM S/4 Hana - SBC,
14718,João Abreu,0.4952852107244626,EWM S/4 Hana - SBC,
12830,Clara da Costa,0.511209508854409,EWM S/4 Hana - SBC,
14177,Sra. Gabrielly Pereira,0.511209508854409,FI-AA S/4Hana SBC,
13622,Sra. Giovanna Cunha,0.511209508854409,FI-AA S/4Hana SBC,
14722,João Pedro da Costa,0.5009480787837868,SAP DMS - SBC,
14718,João Abreu,0.4952852107244626,MM S/4 Hana - SBC,
14716,João Vitor Jesus,0.511209508854409,MM S/4 Hana - SBC,
12026,Isadora Gonçalves,0.511209508854409,MM S/4 Hana - SBC,
8418,Yasmin Siqueira,0.511209508854409,PM S/4 Hana - SBC,
14677,Dra. Juliana Pereira,0.511209508854409,TM S/4 Hana - SBC,
14703,Maria Vitória Duarte,0.5259956419423029,TM S/4 Hana - SBC,
12941,Sra. Jade Alves,0.511209508854409,QM S/4 Hana - SBC,
12657,Srta. Maria Helena Duarte,0.7119465615222851,QM S/4 Hana - SBC,
14825,Fernando Pastor,0.511209508854409,Solam Solution Manager 7.2,
14810,Catarina da Cruz,0.511209508854409,Solam Solution Manager 7.2,
14155,Ana Liz Pires,0.44941954288598973,Solam Solution Manager 7.2,
14703,Maria Vitória Duarte,0.5259956419423029,Solam Solution Manager 7.2,
14791,Sr. Levi Siqueira,0.511209508854409,PI/SOAP Cloud - SBC,
14144,Srta. Lara Aparecida,0.511209508854409,PI/SOAP Cloud - SBC,
27364,Maria Cecília da Cruz,0.45026947292869834,Líder Técnico - S/4 Hana,
14813,Mateus Montenegro,0.511209508854409,Líder Técnico - S/4 Hana,
12961,Srta. Kamilly Campos,0.511209508854409,Líder Técnico - S/4 Hana,
14720,Matheus Rodrigues,0.4771018530148687,Migração de Dados SAP - SBC,
14749,Srta. Cecília Fogaça,0.511209508854409,CO S/4 Hana - SBC,
14690,Manuella Andrade,0.511209508854409,CO S/4 Hana - SBC,
8827,Sra. Melina Caldeira,0.511209508854409,CO S/4 Hana - SBC,
14569,Dr. Enrico Machado,0.4490924217063421,Basis Sênior,
11954,Eduarda Cassiano,0.511209508854409,Basis Sênior,
11089,Apollo Viana,0.511209508854409,Basis Sênior,
10005,Sophia Pinto,0.511209508854409,Basis Sênior,
14690,Manuella Andrade,0.511209508854409,SAP CO - SP,
14598,Vitor da Rocha,0.511209508854409,SAP CO - SP,
14505,Clara Vargas,0.511209508854409,SAP CO - SP,
14688,Eloá Vasconcelos,0.4928279467976975,ABAP Sênior RJ,CLT - Estratégico
14715,Laura Monteiro,0.511209508854409,SAP MM - Araras,
14687,Bryan da Luz,0.511209508854409,SAP MM - Araras,
14686,Gabriel Novais,0.5307477529097834,SAP MM - Araras,
12912,Sr. João Casa Grande,0.511209508854409,SAP MM - Araras,
14680,Sr. Pedro Miguel Araújo,0.511209508854409,CONSULTOR FUNCIONAL SR PP / QM / PM,
12865,Arthur Miguel Costela,0.511209508854409,CONSULTOR FUNCIONAL SR PP / QM / PM,
12657,Srta. Maria Helena Duarte,0.7119465615222851,CONSULTOR FUNCIONAL SR PP / QM / PM,
15386,Léo Porto,0.5473742746853708,AGILE COACH,
14698,Sr. Felipe Nascimento,0.5685015208535978,AGILE COACH,
14574,Daniel Cassiano,0.37066511706087785,AGILE COACH,
14512,Luiz Fernando Marques,0.48184212010756067,AGILE COACH,
14506,Dr. Ryan Pires,0.5284417700596173,AGILE COACH,
14962,Lorenzo Fonseca,0.3292282148794197,Finance / =ount Model - JDEdwards,
14913,Maria Flor Teixeira,0.5540544958173419,Arquitetos de Testes,
14745,Henrique Mendonça,0.44803804210946907,Arquitetos de Testes,
14742,Dr. Thomas Silveira,0.511209508854409,Arquitetos de Testes,
14913,Maria Flor Teixeira,0.5540544958173419,Analistas de Testes,
14745,Henrique Mendonça,0.44803804210946907,Analistas de Testes,
14743,Maria Helena Cavalcanti,0.511209508854409,Analistas de Testes,
14739,Dra. Alícia Sousa,0.5124566718122477,Analistas de Testes,
14727,Ayla Silveira,0.511209508854409,PMO Sênior - ABC,
14710,Sarah Peixoto,0.4761926658854935,PMO Sênior - ABC,
14059,Raul Ribeiro,0.5312656424151599,3639998 - SAP CO,
14252,Srta. Maria Isis Alves,0.5685015208535978,3653420 - SAP PS,
11234,Sr. João Guilherme Pimenta,0.511209508854409,MSC - Web Designer,
10607,Rhavi Duarte,0.6391932467360968,MSC - Web Designer,
12930,Sra. Laura Sá,0.511209508854409,MSC - Web builder,
14761,Maria Luísa Moraes,0.511209508854409,MSC - Analista de Testes,
14725,Diego da Rosa,0.511209508854409,MSC - Analista de Testes,
14717,Yago Alves,0.511209508854409,MSC - Analista de Testes,
14712,Dr. Lorenzo Montenegro,0.511209508854409,MSC - Analista de Testes,
14691,Valentina Vargas,0.511209508854409,MSC - Analista de Testes,
14669,Sr. Apollo da Costa,0.511209508854409,MSC - Analista de Testes,
14667,Lorenzo Pinto,0.511209508854409,MSC - Analista de Testes,
14615,Dr. Luiz Miguel Pimenta,0.5685015208535978,3641563 - SAP ABAP,
14870,André Castro,0.5556469828565592,Banco de dados Linux/Windows - 9054408,
14737,Anthony Sampaio,0.5150866379320004,Desenvolvedor Dynamics CRM - 9070307,
14750,Srta. Julia Freitas,0.511209508854409,Analista de Suporte - 9078156,
14766,Joana Sousa,0.42894382889924165,Desenvolvedor Java,
14920,Ana Sophia Rodrigues,0.559204575186713,Java Pleno,
14909,Lorenzo Caldeira,0.559204575186713,Java Pleno,
14760,Srta. Heloisa Cunha,0.511209508854409,SAP SD/LES,
14948,Sra. Isabel Albuquerque,0.42773579340863205,SAP SD,
14770,Nina Cunha,0.511209508854409,SAP SD,
14638,Maria Cecília Gonçalves,0.511209508854409,SAP SD,
14227,Camila Vargas,0.511209508854409,SAP PS,PJ
14775,Helena Correia,0.48345364068958524,Salesforce Technical Architect,
14774,Anna Liz da Conceição,0.511209508854409,MM Sênior remoto,
14773,Ana Laura Jesus,0.511209508854409,MM Sênior remoto,
11464,Lucca Teixeira,0.511209508854409,MM Sênior remoto,
210,Srta. Maria Cecília Garcia,0.6228938880883724,MM Sênior remoto,
14638,Maria Cecília Gonçalves,0.511209508854409,SD Remoto,
12755,Breno Sá,0.6349270890049944,SD Remoto,
2018,Marcelo Azevedo,0.6101340129788343,SD Remoto,
45329,Heloísa Guerra,0.511209508854409,HCM Time Remoto,
14794,Yuri Fernandes,0.511209508854409,HCM Time Remoto,
14783,Samuel Jesus,0.511209508854409,HCM Time Remoto,
16889,Theodoro Rocha,0.511209508854409,WebDeveloper,
16664,Joana das Neves,0.511209508854409,WebDeveloper,
15376,Sra. Marcela da Cunha,0.511209508854409,WebDeveloper,
15176,Sr. Theodoro Rezende,0.511209508854409,WebDeveloper,
13898,Maria Fernanda Rezende,0.5046397616724116,WebDeveloper,
12861,Matheus Cassiano,0.511209508854409,WebDeveloper,
12816,Sabrina Pinto,0.4701000606238161,WebDeveloper,
14764,Stephany Andrade,0.511209508854409,Testers,
14755,Dr. Juan Cavalcante,0.511209508854409,Testers,
12147,Emilly Costa,0.511209508854409,Testers,
14756,Srta. Evelyn Teixeira,0.511209508854409,SAP SD,
14754,Rafaela Santos,0.511209508854409,SAP SD,
14753,Zoe das Neves,0.511209508854409,SAP SD,
12991,Cecília Melo,0.6391932467360968,SAP SD,
3130,Gustavo Henrique Marques,0.511209508854409,SAP SD,
14738,Srta. Bárbara Ribeiro,0.511209508854409,Vídeo - Editor,
14735,Melissa Porto,0.3420326797402499,Vídeo - Editor,
14726,Thomas Pereira,0.511209508854409,Vídeo - Editor,
15351,Sra. Luiza Pastor,0.511209508854409,Globalization Specialist,
15302,Lorenzo Novaes,0.511209508854409,Globalization Specialist,
14712,Dr. Lorenzo Montenegro,0.511209508854409,Globalization Specialist,
14672,Marcelo Fogaça,0.511209508854409,Globalization Specialist,
14846,Bernardo Dias,0.5002380349368201,Analista Contábil - 9118460,
14835,Mateus Jesus,0.5556469828565592,Analista Contábil - 9118460,
14808,Anthony Mendes,0.3843444990300449,Analista Contábil - 9118460,
14805,Bernardo Ribeiro,0.49248351064530915,Analista Contábil - 9118460,
15451,Sr. Benicio Montenegro,0.511209508854409,Globalization QA,
14767,Srta. Heloisa Cirino,0.511209508854409,Globalization QA,
14701,Ana Luiza Brito,0.511209508854409,Globalization QA,
14696,Dr. Erick Silva,0.511209508854409,Globalization QA,
14634,Bruno Alves,0.548450026239051,Globalization QA,
14371,Sr. Gael Aragão,0.511209508854409,Globalization QA,
14845,Rafaela Monteiro,0.5686192941364542,Analista Power BI,
14796,Eduardo Azevedo,0.5249152211336807,Analista Power BI,
27364,Maria Cecília da Cruz,0.45026947292869834,SAP SD,Cooperado
16045,Dra. Ana Sophia Vargas,0.511209508854409,Web Developer Front-End,
15480,Raul da Cunha,0.511209508854409,Web Developer Front-End,
15450,Heloísa Moraes,0.511209508854409,Web Developer Front-End,
15437,Davi Lucas Novaes,0.511209508854409,Web Developer Front-End,
15430,Sr. Theodoro Fonseca,0.511209508854409,Web Developer Front-End,
15379,Srta. Maya Leão,0.511209508854409,Web Developer Front-End,
15355,Vitória Lima,0.511209508854409,Web Developer Front-End,
15354,Cecilia Pastor,0.511209508854409,Web Developer Front-End,
15218,Srta. Lunna Rocha,0.511209508854409,Web Developer Front-End,
15168,Dra. Nicole Sá,0.511209508854409,Web Developer Front-End,
15131,Ana Cecília Silveira,0.511209508854409,Web Developer Front-End,
14798,Francisco Almeida,0.4686386180987512,Web Developer Front-End,
13990,Maria Fernanda das Neves,0.4786280237752963,Web Developer Front-End,
14830,Dr. Théo Araújo,0.511209508854409,CA Service Management (Configuração e Customização),Cooperado
14779,Ísis Andrade,0.511209508854409,CA Service Management (Configuração e Customização),Cooperado
5935,Srta. Caroline Almeida,0.511209508854409,CA Service Management (Configuração e Customização),Cooperado
14272,Benjamim da Conceição,0.511209508854409,Assistente Adm. Junior (ITAU),
13663,Pedro Henrique Rocha,0.511209508854409,Assistente Adm. Junior (ITAU),
14582,Dra. Maria Luísa Siqueira,0.511209508854409,Assist. Adm. Pleno (DOW),
14212,Olivia Carvalho,0.511209508854409,Assist. Adm. Pleno (DOW),
12760,Srta. Maria Cirino,0.511209508854409,Assist. Adm. Pleno (DOW),
14558,Samuel Pimenta,0.511209508854409,3681266 - Mainframe,
14855,Anthony Monteiro,0.511209508854409,SQA,
14833,Eloah Novaes,0.49759823592560737,SQA,
14780,Eduardo da Luz,0.511209508854409,SAP EWM PL/SR,
14146,Kaique Ribeiro,0.511209508854409,SAP EWM PL/SR,
13980,Sr. Luiz Henrique Teixeira,0.511209508854409,SAP EWM PL/SR,
14804,Sr. Thiago Cirino,0.511209508854409,SAP FI-AR - SBC,
13622,Sra. Giovanna Cunha,0.511209508854409,SAP FI-AR - SBC,
6799,Dr. Yago Camargo,0.511209508854409,SAP FI-AR - SBC,
15057,Dr. Dante Alves,0.34106406491352964,SAP BW - Curitiba,
8448,Otávio Carvalho,0.559204575186713,SAP BW - Curitiba,
14871,Sr. Caleb da Luz,0.511209508854409,SAP PMO/GP,
14816,Sra. Esther Duarte,0.511209508854409,SAP PMO/GP,
14727,Ayla Silveira,0.511209508854409,SAP PMO/GP,
12715,Dra. Maria Vitória Moura,0.5040839096871604,SAP PMO/GP,
14807,Maria Luísa Pires,0.6298981511631705,CONSULTOR AIX SR,
3657,Isabela Fogaça,0.5685015208535978,CONSULTOR AIX SR,
15040,Dra. Sabrina da Mata,0.511209508854409,Analista de Segurança da Informação,
14872,Nathan Alves,0.511209508854409,Analista de Segurança da Informação,
14856,Apollo Aparecida,0.4387830431335818,Analista de Segurança da Informação,
2747,Dr. Davi Lucca Rocha,0.511209508854409,Analista de Segurança da Informação,
15024,Dra. Heloísa Siqueira,0.511209508854409,Analista de Segurança da Informação,
14857,Benicio Caldeira,0.4824622671046054,Analista de Segurança da Informação,
14856,Apollo Aparecida,0.4387830431335818,Analista de Segurança da Informação,
14844,Emanuelly Campos,0.511209508854409,Analista de Segurança da Informação,
14829,Murilo Cavalcanti,0.511209508854409,Qlik Sense Senior Developer,
14828,José Miguel das Neves,0.511209508854409,Qlik Sense Senior Developer,
14827,Maysa Nogueira,0.511209508854409,Qlik Sense Senior Developer,
14638,Maria Cecília Gonçalves,0.511209508854409,SAP SD,
13960,Ryan Cassiano,0.511209508854409,SAP SD,
10146,Samuel Fogaça,0.511209508854409,SAP SD,
14303,Dra. Clara Moura,0.6519413085700104,SAP PS-IM - SR,
14227,Camila Vargas,0.6603431983893735,SAP PS-IM - SR,
12769,Dra. Maitê Campos,0.5562633241601452,SAP PM Sênior,
14849,Manuela Castro,0.6603431983893735,Consultor SAP M II,
10890,Levi Gomes,0.511209508854409,SAP ABAP - WEBDYNPRO,
14804,Sr. Thiago Cirino,0.511209508854409,SAP FI -AR Sênior,
13622,Sra. Giovanna Cunha,0.511209508854409,SAP FI -AR Sênior,
14861,Pietra Dias,0.48999081394772664,Analista de Suporte - Alphaville,CLT
14927,Fernanda Costa,0.5270288590799078,Basis Pleno - SJC,
14889,Isabel Macedo,0.5040839096871604,Scrum Master (SM),
